stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}441",gem installでpermissionエラーになった時の対応方法,"[""初心者"", ""Ruby"", ""rbenv"", ""Rails""]",ルート権限でシステムのRubyにインストールをしてもいいのですが、開発環境ではrbenvでrubyを管理することをおすすめします。 以下では、今回遭遇したエ ...,https://qiita.com//nishina555/items/63ebd4a508a09c481150,8,nishina555
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}439","ghq, peco, hubで快適Gitライフを手に入れよう！","[""Ghq"", ""Peco"", ""GitHub"", ""Git""]","ser>/<repository>
Githubの指定したリポジトリを開きます
cut -d ""/"" -f 2,3
ghq listでの表示は例えばRuby ...",https://qiita.com//itkrt2y/items/0671d1f48e66f21241e2,,itkrt2y
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}439",PHP+MySQLでポートフォリオ作成,"[""MySQL"", ""PHP"", ""Apache"", ""Heroku"", ""Git""]","2.環境選定
学習当初はRuby、Ruby on Railsを学習していたが、
言語としての需要
初心者にとっての難易度
Webアプリケーションの仕組みを1 ...",https://qiita.com//RINYU_DRVO/items/6607a0aa7ca3294f8e47,25,RINYU_DRVO
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}436",【個人開発】Qiitaの人気の記事・ユーザー・書籍を見つけられるWebサービスを作りました,"[""Webサービス"", ""個人開発"", ""Vue.js"", ""Vuetify"", ""Qiita""]",当初はRuby on Railsで作り始めたのですが、作るWebサービスを考えるとバックエンドはフルスタックなものはいらない・むしろデータ加工したAPIを返すだけで良いんじゃ ...,https://qiita.com//KIYS/items/8035763122a790e093e6,13,KIYS
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}438",ttyとかptsとかについて確認してみる,"[""Linux""]","# デーモンプロセス起動
$ruby deamon.rb
# プロセス確認
$ps aux |grep deamon
ec2-user 27831  0.0  0.4 135 ...",https://qiita.com//toshihirock/items/22de12f99b5c40365369,1,toshihirock
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}438",Swaggerの記法まとめ,"[""swagger"", ""モック"", ""開発環境"", ""Node.js"", ""Ruby""]","本記事では、SwaggerのAPI定義を行うSwagger YAMLの記法についてまとめてみました。
使い初めはとっつきにくいSwaggerですが、この記事がSwaggerを使う方の参考になれば...",https://qiita.com//rllllho/items/53a0023b32f4c0f8eabb,1,rllllho
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}436",YAMLとは何か？ - いつもRailsの設定ファイルで出てくるやつの正体,"[""Ruby"", ""Rails"", ""YAML""]","表すため仕様を処理する実装が別途必要
以下の言語でyamlを使用した実装がサポートされている
Java
JavaScript
Perl
PHP
Python
Tcl
Ruby ...",https://qiita.com//Yama-to/items/587544993fb62610528a,1,Yama-to
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}435",【保存版】Udemy 350コース突破記念 講師に全力 リスペクト企画 オススメ コース紹介【入門者向け】,"[""udemy"", ""Ruby"", ""iPhone"", ""機械学習"", ""Blockchain""]","プログラム入門者のイメージ
主に実務経験が無くウェブアプリ(PHP、Ruby On Rails、Java)、モバイルアプリ(iOS、Android)、
サーバー管理・環境構築 ...",https://qiita.com//kurosawa_kuro/items/d3927bdaa68b02a42036,3,kurosawa_kuro
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}435",SQLスタイルガイド,"[""SQL"", ""MySQL"", ""PostgreSQL"", ""redshift"", ""mariadb""]",PythonやRubyのようなプログラミング言語には有名なスタイルガイドがあり、共通のレイアウトルールに沿ったインデントや命名規則に則ったコードが生み出されています。,https://qiita.com//taise/items/18c14d9b01a5dfd6d35e,2,taise
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}429",Ruby on Railsで作ったWebサービスを5倍速くしてメモリを半分以下にした話,"[""Redis"", ""Rails"", ""Ruby"", ""nginx"", ""MongoDB""]",今回はRuby on Railsで作られた弊社Webサービスの表示速度を約5倍ほど速くしたので、何をしたのかをまとめました。Railsの高速化手法はいたるところで語られていま ...,https://qiita.com//zaru/items/04fdd43158e5cd1d835d,5,zaru
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}431",Xcodeと自動化,"[""Objective-C"", ""Rakefile"", ""iOS"", ""Xcode""]",また、pre_installのブロックでgemのアップデートを実行していますが、systemはrubyでコマンドを実行するためのKernelオブジェクトのメソッドです。 つま ...,https://qiita.com//keroxp/items/de5b1982345cfb1e2320,,keroxp
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}431",Atom でインストールしている package 一覧,"[""ATOM""]","elint
CoffeeScript の Linter.
linter-jshint
JavaScript と JSON 用の Linter.
linter-rubocop
Ruby",https://qiita.com//iorionda/items/b108e73e51ff40049c60,1,iorionda
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}432",Bundlerで並列処理？？bundle installを爆速で処理する方法。,"[""bundler"", ""Ruby"", ""Gem"", ""Gemfile""]","bundler周りを調べていた時に、bundle installを爆速にする方法を発見したので記事を書きました。
Bundlerで並列処理
なんと最新版のBundler(v1.4.0.pre.1...",https://qiita.com//camelmasa/items/5ca27ab398f105f86c76,5,camelmasa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}429",君がOpsでもRubyで書いたライブラリはGemで配ろう,"[""Ruby"", ""rubygems""]","my_libs.gemspec
spec.description   = %q{ruby sample libs for me}
spec.summary       = %q{",https://qiita.com//sawanoboly/items/ede7715c605e5822ad22,1,sawanoboly
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}430",【Rails】MySQL2がbundle installできない時の対応方法,"[""Rails"", ""mysql2"", ""エラー"", ""install"", ""環境構築""]","gem native extension.
current directory: /Users/fukudatakumi/tabelog/vendor/bundle/ruby ...",https://qiita.com//fukuda_fu/items/463a39406ce713396403,,fukuda_fu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}431",誤解されることが多い「テスト自動化」の範囲について,"[""テスト"", ""テスト自動化"", ""Selenium""]",通常、「テストを書く」と言う表現をされる場合は、JUnit(Java)、RSpec(Ruby)、PHPUnit(PHP)、unittest(Python）などのツールを使った ...,https://qiita.com//gevanni/items/ff9a27936a1a6df28b9a,1,gevanni
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}430",railsで初期データを入れる(seed-fuの使い方),"[""Rails"", ""Ruby""]","/bin/rake db:seed_fu
== Seed from /Users/ko2ic/Sources/ruby/sample/db/fixtures/line.rb
 ...",https://qiita.com//ko2ic/items/be96e450a33d631e0059,,ko2ic
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}429",AWSのインスタンス高過ぎワロタ。探せば安くて美味いところはあります。,"[""AWS"", ""DigitalOcean"", ""VULTR""]","参考文献
> 200 requests/s with Ruby on Rails 4 on a 5$ / month server
http://blog.wieman ...",https://qiita.com//kaiinui/items/da47c9850dc09b3cf091,2,kaiinui
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}428",例外、エラー、異常、そして,"[""例外処理"", ""exception""]","ってる— Jxck (@Jxck_) 2016年8月31日
Expected and Accepted
Expected but Unaccepted
Unexpected
Ruby",https://qiita.com//yugui/items/28085697041966726964,,yugui
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}429",責任(関心)を意識したアプリケーション設計,"[""設計"", ""PHP"", ""JavaScript"", ""Ruby""]","プログラムが上手く組めるようになりたい
プログラミングが上手くなりたいと考えたときに、個人的には『名付けを意識』するのと、『アプリケーション設計のときに責任を意識する』考え方を取り入れることをお...",https://qiita.com//kamykn/items/3265ad2dfd91dc7e973f,1,kamykn
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}426",ActiveModel::Attributes が最高すぎるんだよな。,"[""Rails"", ""ActiveRecord"", ""ActiveModel""]",Ruby on Rails 5.2.0.beta2が出て久しい。 # 来週ぐらいにはruby gemsに出そうかな 同じ名前ですでにgemが存在したため、g ...,https://qiita.com//alpaca_taichou/items/bebace92f06af3f32898,1,alpaca_taichou
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}430",(デプロイ編②)世界一丁寧なAWS解説。EC2を利用して、RailsアプリをAWSにあげるまで ,"[""AWS"", ""aws-cli"", ""Rails"", ""Rails4"", ""Ruby""]","世界一丁寧なAWS解説シリーズ　項目表
No.
タイトル
1
下準備編
2
DB・サーバー構築編
3
デプロイ編①
4
〜〜デプロイ編②(今ここ)〜〜
5
Capistrano編
「分かりづらい...",https://qiita.com//naoki_mochizuki/items/5a1757d222806cbe0cd1,36,naoki_mochizuki
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}424",Ruby初心者を脱した人が悩みがちな、ちょっと特殊な記法・演算子・イディオム,"[""Ruby"", ""Rails""]",心者がRubyの基礎を覚えたところで他人のコードを読むようになると、*args や map(&:to_s) のような謎の記法がでてきます。 Ruby ...,https://qiita.com//nashirox/items/0c885edf7d78fd5a83f1,2,nashirox
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}424",で Ruby on Rails on Docker on AWS のアプリを公開するぞ。,"[""Rails"", ""Docker"", ""AWS"", ""EC2""]","はじめに
個人開発向けにRuby on Rails on Docker on AWSのアプリ公開までをまとめてみます。 GitlabをEC2上でcloneする
2-6/2-7 ...",https://qiita.com//at-946/items/1e8acea19cc0b9f31b98,37,at-946
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}424",これ知らないプログラマって損してんなって思う汎用的なツール,"[""JavaScript"", ""PHP"", ""Ruby"", ""Python"", ""HTML""]","教えてください。
#追記
これ知らないプログラマって損してんなって思う汎用的なツール 100超 まとめ
suinさんがまとめてくれました。
",https://qiita.com//puriketu99/items/f75d42f1ff669b924ec1,76,puriketu99
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}423",「今後必要になるプログラム言語」にひたすらマサカリを飛ばす,"[""Java""]","Ruby
JavaのサブルーチンとかC++の代替とか書いてますがMatz氏に土下座したほうがいいと思う。
Rubyはそんな目的の為だけに生まれてきた言語じゃ ...",https://qiita.com//alter/items/389dba835cccf4e54e11,36,alter
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}425",医薬系データエンジニアのはじめ方、そして、稼ぎ方のイロハ。,"[""初心者"", ""Python"", ""SQL"", ""エンジニア"", ""CSV""]",",Java,Julia,Go,Nim,COBOL,Delphi,SQL,Perl,C/Objective-C,JavaScript,PHP,ActionScript,Ruby ...",https://qiita.com//e-a-st/items/4fffc8daf1a911fac637,7,e-a-st
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}422",ローグライクを作ったので開発手順をまとめてみた,"[""HaxeFlixel""]",データ形式はExcelで記述し、PythonやRubyなどのスクリプトでCSVやXML、JSONなどに変換して読みます。Excelがそのまま読み込めるなら、Excelのままで ...,https://qiita.com//2dgames_jp/items/1730e7c4822091c3c320,,2dgames_jp
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}423",個人的な良い記事のガイドライン = 2ヶ月前の自分が泣いて喜ぶような記事を書く,"[""Qiita""]","
自分がはまったり、勘違いして理解していた内容を「初心者によくある間違い」として共有するのも効果的
問題解決系の記事のサンプル
Pow + rbenvでlocalの.ruby ...",https://qiita.com//jnchito/items/5c3eb3640ad57b3edc6c,,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}422",RailsのTransactionの使い方,"[""Rails"", ""Ruby""]","なぜTransactionが必要なのか
Transationの目的は、あるいコードブロックにあるSQL文の変更を、全部成功することを守るための存在である。Transactionにより、データの統...",https://qiita.com//huydx/items/d946970d130b7dabe7ec,,huydx
